Dates,DJI_rv,FTSE_rv,GDAXI_rv,N225_rv,EUR_rv
2002-06-17,-9.452969157355708,-9.26474139353141,-8.603548745022133,-8.353089291441542,-10.230513435272105
2002-06-18,-9.569838475235917,-9.148397136243679,-8.386569586105807,-8.867437558892998,-10.432540580767878
2002-06-19,-9.200315706153253,-9.209542109379564,-8.469493287312948,-8.471694406611403,-10.008097557823998
2002-06-20,-9.003588160307913,-8.787129659204744,-7.771575618285936,-8.52943110779281,-10.146237954070351
2002-06-21,-8.933491558476163,-8.521897629713573,-7.44631884300756,-8.905905097487489,-9.693637685508056
2002-06-23,-8.474852524013237,-8.71723273287496,-7.3692677420672,-8.857682376140243,-9.383195819068556
2002-06-24,-8.161607524413176,-8.960219756660603,-7.297731146832087,-8.811678497179445,-9.456365855590455
2002-06-25,-8.622854393490138,-9.2907279309215,-7.958311908625401,-8.904694784158297,-8.72217458227186
2002-06-26,-7.7166437461465724,-8.36942990069629,-7.1715571012352735,-8.847371583021133,-9.372809377827222
2002-06-27,-8.267550200193439,-8.872684941649078,-7.739459919822327,-9.007864335997434,-9.149467526446509
2002-06-28,-9.126260302194947,-8.938771902426335,-8.129468494668306,-9.012626834680201,-9.377523618896525
2002-06-30,-9.032018516878349,-8.874039079033222,-8.00138418869608,-9.120852802722409,-9.673447272486008
2002-07-01,-8.945898341411207,-8.813243045396796,-7.887858384761791,-9.242229239063107,-9.65268760292379
2002-07-02,-8.367324048268792,-8.964469521605661,-7.895068120777736,-9.02726510702243,-9.845653819024626
2002-07-03,-8.51163055349937,-8.418862737627883,-7.337847738417428,-8.176882198804089,-10.014290816970934
2002-07-04,-8.888920370125641,-9.10103792849232,-8.597237344863528,-9.419736126296502,-9.883501325814962
2002-07-05,-9.502012957875689,-9.067880196685989,-8.18781672874805,-8.94546037173418,-9.821009554764588
2002-07-07,-9.174985025543906,-8.942237504954653,-8.040074507281478,-8.907121531708627,-9.762194374391502
2002-07-08,-8.928956231906534,-8.830633441079579,-7.911376554277382,-8.870198446922648,-9.936178856797431
2002-07-09,-8.86144992534383,-8.427739157203796,-7.766010607977686,-8.745500902749711,-9.579377209546877
2002-07-10,-8.142615889177089,-8.481602717489526,-7.907765196448637,-8.858474845302737,-9.731834214747506
2002-07-11,-7.55811519055977,-7.804507515843895,-6.995047153489445,-9.192725002451894,-9.858314139198725
2002-07-12,-7.72098264534577,-7.537296293537134,-6.980658494268586,-9.29232092306184,-9.907324965443946
2002-07-14,-7.623659238262469,-7.688670398449137,-7.2234656662600845,-9.269575882450928,-9.958862206157274
2002-07-15,-7.534973262449604,-7.867117656724559,-7.544804877332857,-9.247336694397896,-9.518770762972386
2002-07-16,-7.472587059245302,-6.582273428572766,-6.361432835286584,-8.81170259880037,-9.389179925573965
2002-07-17,-7.822558609907982,-7.576659188594938,-7.181010246599924,-8.531456846020726,-9.958096517241994
2002-07-18,-8.345393985297491,-7.969595902216319,-7.387458382699338,-9.20522666376977,-9.455676318040116
2002-07-19,-7.95780431315544,-8.175776945611744,-7.6991370943458985,-8.95605845668148,-9.519105254478083
2002-07-21,-7.154836913148681,-7.853215992491909,-7.089870082911598,-8.456486109356684,-9.586831534900975
2002-07-22,-6.715290946070211,-7.60971450348123,-6.714004953625705,-8.124875743672817,-9.10694783601371
2002-07-23,-7.048471471426055,-7.187341199973969,-6.734606686992904,-8.695461430956144,-9.321855953065032
2002-07-24,-6.841940168310647,-6.453372043650765,-5.623641558363062,-8.535925594809495,-9.48438434256611
2002-07-25,-6.819027693681139,-7.147451583958872,-5.905546078663222,-8.90240246008113,-9.572757981312167
2002-07-26,-7.796292075051615,-7.6385664220503005,-6.435695560645945,-8.300404139145913,-9.763304076785603
2002-07-28,-8.072968786668264,-7.987882255966056,-6.87416663500477,-8.41071959582004,-9.99891267466467
2002-07-29,-8.456779995085066,-8.529333772500399,-7.6734191830489875,-8.534731034064762,-9.886054957344664
2002-07-30,-7.857814004552703,-7.946136736009528,-7.115489492361876,-9.174125154490165,-9.679784011963575
2002-07-31,-8.10665910552168,-7.602824543024215,-6.9260821811055395,-9.189665945716,-9.567582011833863
2002-08-01,-8.003598620041414,-7.730617522798739,-6.889297158093384,-9.183242170466123,-9.562428600836354
2002-08-02,-8.104713378270512,-8.06678941010778,-7.008306997361761,-9.264554466298389,-9.755031974743673
2002-08-04,-8.168103546205943,-8.08803757963954,-7.037589376895348,-9.164177097853226,-9.993799227867418
2002-08-05,-8.235785626758334,-8.109747053484382,-7.0677551469814315,-9.07296258966024,-9.532720597698185
2002-08-06,-8.205507061804587,-7.6149481584711465,-6.6214175125276284,-9.194314040273303,-9.866960868827425
2002-08-07,-7.913679119025223,-8.070735726627316,-6.73998159110508,-9.412770786168434,-9.82256736684767
2002-08-08,-8.39155102068921,-8.220839600275673,-7.096835147418068,-9.588429384687032,-9.850329563260013
2002-08-09,-8.226179833950853,-8.340403272461481,-7.186387002140114,-9.129580898894817,-9.862469599576663
2002-08-11,-8.450473301363024,-8.52080091021212,-7.488835386099452,-9.245055520045808,-9.874758829445074
2002-08-12,-8.74007484399454,-8.74106550545413,-7.924503800602031,-9.375626759750595,-9.96918886514014
2002-08-13,-8.156482692834492,-8.593555094474814,-7.466414533361905,-9.049612726087773,-9.851414007055046
2002-08-14,-7.998846249660713,-8.572567781305699,-7.384147100402074,-9.77237389325158,-9.782845969359386
2002-08-15,-7.84981050069884,-8.738138954921364,-7.496800191924539,-9.79431253484465,-9.85483918196433
2002-08-16,-9.608199473472572,-8.704438774622295,-7.630774450773382,-9.602366683373655,-9.932420309290622
2002-08-18,-9.30251765964085,-8.671837368191865,-7.785515924156851,-9.441397779571627,-10.016530336464026
2002-08-19,-9.068727754228043,-8.640265342493011,-7.968665178750878,-9.302783054533942,-9.817328690393538
2002-08-20,-8.972515145988229,-8.790181963015145,-7.677659950564845,-9.260324612770486,-10.127845359477906
2002-08-21,-8.361357411720874,-8.539057189084154,-7.56344552593674,-8.787638998630973,-9.813262772297577
2002-08-22,-8.810388997743031,-8.91339407819798,-7.864682563967181,-8.6618708934158,-10.141308958193786
2002-08-23,-9.127799472804094,-9.187930780581455,-8.035799086026291,-9.29678938867019,-10.287062570486112
2002-08-25,-8.952624157227934,-8.848891313591391,-8.056089636050151,-8.965189522901445,-10.457745445373252
2002-08-26,-8.803609384000131,-8.596153488902681,-8.076800434278043,-8.7165922606378,-9.729284940743783
2002-08-27,-8.517411108023337,-8.394578049479598,-7.330090597258966,-9.45719190926962,-10.261553104444946
2002-08-28,-8.996436183451122,-9.033271547421208,-7.974701916335848,-9.333421031231149,-10.095925911535453
2002-08-29,-8.399127769136488,-8.427929323816736,-7.583364130869598,-9.479833638175377,-10.235128197577403
2002-08-30,-8.850294469566078,-8.66952129656064,-7.730769265513298,-9.195945050186445,-10.349554735364304
2002-09-01,-8.792801272594811,-8.92620828680471,-8.0667798885798,-9.412062226997628,-10.478787119105359
2002-09-02,-8.738434603497149,-9.272424478035983,-8.576529242001572,-9.68814228511339,-9.982338186136545
2002-09-03,-8.686871882710525,-8.14007669406197,-7.410596031266866,-8.53803414789847,-10.200428762150615
2002-09-04,-9.062257269591194,-8.43773303157059,-7.179281951611725,-9.041832140585647,-9.663017356807794
2002-09-05,-8.444470349802774,-7.916711387074131,-7.205582227769294,-8.738986005533683,-9.676150650760702
2002-09-06,-9.12678761519368,-7.911323898638132,-7.290880569588278,-8.825045287955694,-9.880060090360905
2002-09-08,-8.950273655007678,-8.264110181726213,-7.6296972592290455,-9.160573242890996,-10.136485261970677
2002-09-09,-8.800292005947185,-8.814069964791276,-8.14601474362305,-9.66919900414789,-10.255989637374203
2002-09-10,-9.597315245417878,-8.818509136657706,-8.063861020825142,-9.749845000414174,-10.391738543855547
2002-09-11,-8.575280332477126,-8.822968102673276,-7.987947147294173,-9.83756982438321,-9.864564538352326
2002-09-12,-9.231142462006003,-8.516480233081442,-7.809282915874756,-9.911746562241445,-9.774458877753917
2002-09-13,-8.542398324632158,-7.978429676809877,-7.184167006745252,-9.211421088459929,-9.748107894170747
2002-09-15,-8.808820584375542,-8.20206338628459,-7.388086493085065,-9.235837254872402,-9.722433494417677
2002-09-16,-9.173075774659079,-8.490562923282228,-7.644527585006542,-9.260864522329802,-9.744872416034026
2002-09-17,-8.652528593203794,-8.388548873878625,-7.541564300141618,-9.286534267767042,-9.91760395807451
2002-09-18,-8.527864988608558,-8.536052275872837,-7.497009625307951,-8.59050314159091,-9.911479127093758
2002-09-19,-8.66822679549197,-7.935161454376244,-6.881570998843431,-8.278178484610741,-9.983946633562352
2002-09-20,-8.61822114544449,-7.657639453260553,-6.841563014933511,-8.70841409455481,-9.950757767970154
2002-09-22,-8.496358689158004,-7.7747238961834535,-6.863202405587849,-8.867027158882424,-9.918635111622004
2002-09-23,-8.387746576797618,-7.907357814662756,-6.885320436033626,-9.055629697881844,-9.921615032774591
2002-09-24,-7.934794066499423,-7.488950354145161,-6.333568920047838,-9.288269317882001,-9.988001498696626
2002-09-25,-8.423682905345611,-7.577646131616739,-6.395949612039665,-8.17676170089927,-9.710327883763181
2002-09-26,-8.541748505196209,-8.104127697270762,-7.0046595115247845,-9.345425452503196,-10.418458801008594
2002-09-27,-8.595192467553568,-8.029019232151505,-6.89204303694365,-8.62228726903572,-10.23048038832124
2002-09-29,-8.117607299800879,-7.943750289774372,-6.877308812153537,-8.568416201670354,-10.072308599705403
2002-09-30,-7.795726325152408,-7.865184324939108,-6.862788536187915,-8.517299478700531,-10.207425580838503
2002-10-01,-8.18907037127482,-7.739956214501016,-6.813676500698464,-9.80271557958911,-10.641491121596394
2002-10-02,-8.252549501728053,-8.180287170650471,-6.948179101015766,-9.259178541872972,-10.228045683607757
2002-10-03,-7.681750887257603,-7.857089881931449,-6.647105820601395,-8.864017172463386,-10.246354167820915
2002-10-04,-7.935507897208011,-8.589219060151668,-6.9016363385654795,-8.715283722182631,-10.51201659205589
2002-10-06,-7.89373584865423,-8.411535064433355,-6.904931500634139,-8.703990788739913,-10.87484569991003
2002-10-07,-7.8536389629521715,-8.26071014539747,-6.908237556703244,-8.692823962844043,-10.541854737002769
2002-10-08,-7.374570928468952,-8.311792471328475,-6.953100846552086,-8.855110449681519,-10.426525900669068
2002-10-09,-7.727619329306618,-8.369864024555222,-6.92556441392439,-8.96744455139609,-10.260644300658143
2002-10-10,-7.545278636154664,-7.639131132554887,-6.331853637961285,-8.205783714232968,-10.38930174304127
2002-10-11,-8.148618037158705,-8.133825709396943,-6.940153978630336,-8.879888263994806,-10.774692722858116
2002-10-13,-8.292654667541232,-8.260099068917436,-7.022978366134024,-8.981097907179018,-11.409927706682499
2002-10-14,-8.460986237924025,-8.404653596525275,-7.113287190075438,-9.093716464851862,-10.536923613723033
2002-10-15,-8.697526102708663,-8.80196685372475,-7.432419169093435,-9.220646766275507,-10.79082647130083
2002-10-16,-8.739681863011612,-7.978314688260574,-6.710529697275765,-8.953382017614471,-10.231429327546145
2002-10-17,-8.989296438160146,-8.344850542404355,-7.1650027606441675,-9.002801881908558,-10.826540822302709
2002-10-18,-8.662682113126865,-7.989293596060707,-7.043494487899477,-9.830665873418845,-10.737297087099943
2002-10-20,-8.63327219437555,-8.277853068461573,-7.160101197004915,-9.887829984257282,-10.655369345534991
2002-10-21,-8.60470256493865,-8.685075289342654,-7.292122200191949,-9.948461015235813,-10.650217224197224
2002-10-22,-9.651104984386665,-8.30749604397067,-7.04371665981561,-8.766959430902627,-10.645091511212811
2002-10-23,-8.297911026963787,-8.034054038135487,-6.980304354532564,-8.579440732151163,-10.751258463636846
2002-10-24,-8.476798787136302,-8.518585357273583,-6.924265441302518,-8.993046825353945,-10.628661090562389
2002-10-25,-8.428288253350626,-8.434091815827644,-7.176764766616867,-9.563734937541318,-10.46455140782569
2002-10-27,-8.584941096021964,-8.62453329771438,-7.322274762005019,-9.245426294717463,-10.323615315588798
2002-10-28,-8.770776232426305,-8.859981715986141,-7.492623435259198,-9.004347154949812,-10.28185243944457
2002-10-29,-8.397402874497956,-8.259931298069286,-7.1773236729065975,-9.066672907730688,-11.029597080344194
2002-10-30,-8.84479698077855,-8.738824087353793,-7.293187058965104,-8.561948793377061,-11.43766192806656
2002-10-31,-8.783334032110718,-9.300249913182636,-8.308569552830734,-8.635200346913159,-10.171693631883157
2002-11-01,-8.72543102838786,-8.847963451841032,-7.590381297372234,-8.979757789677208,-10.459700717030124
2002-11-03,-9.024705078135971,-9.03977940387202,-7.838738742751288,-9.054393719203972,-10.86581616760018
2002-11-04,-9.45376522188235,-9.277335737114742,-8.169910344988567,-9.135052729647963,-10.322819519845496
2002-11-05,-9.429795487344979,-9.27054826815912,-7.655140845196857,-9.222792954492888,-10.245324999119978
2002-11-06,-8.185000573102144,-9.131115551648719,-7.673159933469275,-8.363107526162523,-9.931212796558679
2002-11-07,-9.113124163722352,-8.879747721334596,-7.003917351299882,-9.310306897501677,-10.158137843369632
2002-11-08,-8.95391979171039,-9.120357085095197,-7.267552486684847,-9.427941411604788,-10.307549282761347
2002-11-10,-9.16049690840614,-9.216403192841678,-7.470819223754809,-9.441039108953856,-10.483273411385928
2002-11-11,-9.421163919468661,-9.322663912098902,-7.726226811403146,-9.454310635255771,-10.17031508017062
2002-11-12,-9.17493825446959,-9.000715206103653,-7.671334301606849,-8.764673636442843,-10.314647631023012
2002-11-13,-8.192027071722519,-8.791013333389234,-7.209203155375324,-9.330321638220008,-10.385591871958553
2002-11-14,-9.26049673255062,-9.06752822276567,-7.419709072400762,-9.141020213872405,-10.47866643425353
2002-11-15,-9.266742688329304,-9.007854368560523,-7.702140774722113,-8.987818293174415,-10.502588771103893
2002-11-17,-9.374677384228805,-9.248146879052202,-7.891792328959742,-9.041861502348494,-10.527097441264242
2002-11-18,-9.495687491645148,-9.565080721123614,-8.126032613360836,-9.098993079822055,-10.026451276209624
2002-11-19,-9.318516825771145,-9.743373470755728,-8.357340939415447,-8.775650773760153,-10.468173564995393
2002-11-20,-9.378347052846125,-9.601057091429874,-8.029374852431486,-9.158135913075075,-10.419435701711324
2002-11-21,-9.441986022169155,-9.410269673439908,-7.812246970535616,-9.268732269658164,-10.80078865045463
2002-11-22,-9.73624172769367,-9.295344057611915,-8.093045548478699,-9.079254252725974,-10.653087372139305
2002-11-24,-9.6018315293038,-9.35345084262358,-8.206218069327033,-8.981417686754623,-10.524420474773352
2002-11-25,-9.483365511588262,-9.415143458187448,-8.333852721335774,-8.892305852654273,-10.447700318895048
2002-11-26,-9.583335579707052,-9.633641815691151,-8.040507453805818,-8.567111500552045,-10.417729888153326
2002-11-27,-9.35798720516528,-9.125055385336848,-7.730705264263051,-9.127192621018859,-10.831539035462969
2002-11-28,-9.677749535672218,-9.654160004333495,-8.689465872341852,-9.699653856424419,-10.919424752780598
2002-11-29,-10.15063812556991,-9.299934086772991,-7.970749380408359,-9.113038580596564,-10.484911589984218
2002-12-01,-9.230513215163109,-9.27395723545602,-7.8927287283108445,-9.068869937622791,-10.183015903475178
2002-12-02,-8.75955333390823,-9.248638130805432,-7.820357206894608,-9.026569919935573,-10.532985456615613
2002-12-03,-9.224023690049396,-9.272992711610618,-7.831912349069306,-9.112200115556467,-10.57189091619325
2002-12-04,-8.766123351540443,-8.993799589386146,-7.599482550001927,-9.17041364681093,-10.360407857938464
2002-12-05,-9.232600077888918,-9.004523503373715,-7.246829665335668,-9.437401278687776,-9.782958247598323
2002-12-06,-8.883325933759552,-8.366928102455194,-7.145248299385871,-9.513408693052524,-10.104642755568118
2002-12-08,-9.09587552267211,-8.63561126956793,-7.395546080300613,-9.302382231310268,-10.581791050419534
2002-12-09,-9.366146642560642,-9.004128314849119,-7.730190952210622,-9.128221079512521,-10.71073120729835
2002-12-10,-9.65994415586458,-8.710405787017836,-7.74952566788298,-9.320611740094312,-10.746422972033882
2002-12-11,-9.530022748711467,-9.05665263733437,-7.897776835947832,-10.143312510961076,-10.206962694832056
2002-12-12,-9.302028702092112,-8.872804622854925,-7.488794815761709,-9.96085967010015,-9.918436004719007
2002-12-13,-9.382685659989201,-8.70895297270814,-7.63960273592566,-8.713820413373499,-10.182854437016873
2002-12-15,-9.576818648405407,-8.962470720534755,-7.723866006143498,-8.939242757922614,-10.543355495207383
2002-12-16,-9.817945120590515,-9.30292120745876,-7.815888395638924,-9.230734396996828,-9.79473151612126
2002-12-17,-9.842060035225385,-8.956948243406037,-7.835577826822614,-9.83000937955742,-10.176956909209
2002-12-18,-9.491865803325855,-8.87788705223355,-8.041219373364562,-9.55808846746725,-10.298603717907794
2002-12-19,-9.147994940382766,-8.14137029072275,-6.854866533993272,-9.667369366879774,-10.68964682996771
2002-12-20,-10.022995892603841,-9.171431369102388,-7.64519110914396,-9.575876431903795,-10.524858927687337
2002-12-22,-9.9617952922415,-9.5269271962028,-7.79138276305588,-9.44340283070355,-10.383423221169233
2002-12-23,-9.904125175830663,-10.083601260370516,-7.962667043873505,-9.326443295984403,-10.72811444340831
2002-12-24,-10.884143896849425,-10.521774811440396,-8.04142875803547,-9.221742069695845,-10.714201848801848
2002-12-25,-10.024891344831456,-10.279597033068507,-8.12692834616624,-10.242342173534304,-10.700480161505116
2002-12-26,-9.569670502167009,-10.084784336365306,-8.220427391047938,-9.780315778876583,-10.686944213134039
2002-12-27,-9.616241339107091,-9.921805985732039,-8.323578742719539,-9.756768715207745,-10.519908687130258
2002-12-29,-9.469159839420467,-9.536058847154997,-8.27727254038145,-9.73920568753134,-10.376821453392038
2002-12-30,-9.340963321299633,-9.258383501777633,-8.233016038580866,-9.72194580333643,-10.47308850556437
2002-12-31,-9.228302575370618,-10.056650470959344,-7.943955897640734,-9.704978775228573,-10.028916611672843
2003-01-01,-9.114382371232253,-9.372948361216718,-7.71998641586821,-13.815510557964274,-9.722428854527765
2003-01-02,-9.012122900341405,-8.970651538917128,-7.537114617503826,-13.815510557964274,-10.154803586456609
2003-01-03,-9.501765558822752,-9.199411697641267,-7.707464216807133,-13.815510557964274,-10.190025237951277
2003-01-05,-9.755993884187896,-9.111820397772506,-7.625813420903684,-13.815510557964274,-10.226532886927231
2003-01-06,-10.097732628443083,-9.031287248668113,-7.550329142623469,-13.815510557964274,-10.374179360243952
2003-01-07,-9.358774749758103,-9.071867370492898,-7.836319394273502,-9.608811333579238,-9.638613918883008
2003-01-08,-9.702163422971275,-9.73217812870996,-8.134849748417027,-9.819207494247754,-10.088211391703592
2003-01-09,-9.952564077892712,-9.352245666162537,-7.937502601727183,-9.516281397020453,-9.876406678202354
2003-01-10,-9.192998304948665,-8.490939796092393,-7.060323628283618,-8.67375554573212,-10.149074543340033
2003-01-12,-9.359035227479122,-8.748756162788297,-7.397142325929906,-8.921692429641931,-10.52517104963872
2003-01-13,-9.558238512893935,-9.097039496033535,-7.908776825863834,-9.252113686033452,-10.38641435460021
2003-01-14,-9.760637728167357,-9.072102009081627,-7.632055529417963,-9.748961138091106,-10.344923218652314
2003-01-15,-10.038067279261732,-9.236727142665785,-8.089968854458345,-9.343903910632813,-10.357858587699239
2003-01-16,-9.505007200016992,-9.567663641195196,-7.9262664551053845,-9.29820869369736,-10.458767620235587
2003-01-17,-9.47173552455803,-9.597390573968148,-8.025525156489087,-9.563219571332397,-10.57101402392028
2003-01-19,-9.439535300168282,-9.628028342761116,-8.13573291215288,-9.297415412717216,-10.697471638006276
2003-01-20,-9.408339666278671,-9.659634532841414,-8.259608226709004,-9.087632107516326,-10.143717344271908
2003-01-21,-13.815510557964274,-9.15853338922587,-7.485199529963523,-8.83148705028004,-10.151879859877743
2003-01-22,-9.34872436183947,-8.826257910923028,-7.374654113421463,-9.07281929506568,-10.53936616782746
2003-01-23,-9.196855610582007,-8.601085323123232,-7.285522427447814,-8.894175047985785,-10.293001858204121
2003-01-24,-8.918641613709186,-8.19995473057631,-7.304848224259741,-9.137414081839582,-9.907955285630079
2003-01-26,-8.724830665192577,-7.950422432573075,-7.147723222100982,-9.402686433442115,-9.630640983200278
2003-01-27,-8.562553352708353,-7.750887475864371,-7.0119668789528715,-9.764784650548068,-10.351139980659859
2003-01-28,-9.059631539544267,-8.35521775845135,-7.289856168101665,-9.995932168012468,-9.902025483296446
2003-01-29,-8.849786219240762,-8.035153674566963,-7.029883100394525,-9.091611938060707,-9.878448179677951
2003-01-30,-8.760307444279075,-8.636058634511626,-7.191275652970728,-9.234128088024303,-10.176336718542263
2003-01-31,-8.50822257749634,-8.64792044354707,-7.436994756630679,-9.348272443532514,-9.961721725931602
2003-02-02,-8.825131088574812,-8.97746283929225,-7.729081913610378,-9.236556243830934,-9.785126553941394
2003-02-03,-9.29174361514913,-9.472303179784882,-8.143415835995317,-9.136075837742728,-9.919010247722596
2003-02-04,-9.376155475021978,-9.03340992148057,-8.039983547148614,-9.402921048935141,-9.328243325585436
2003-02-05,-8.673764633925257,-8.592043410227483,-7.12294033347421,-9.112691196605969,-10.071853439011184
2003-02-06,-8.91450798336818,-8.285341132896532,-7.388495619200832,-9.747565876092413,-9.640033464466786
2003-02-07,-9.109776751285205,-8.519350922282557,-7.2619051858529975,-10.402155013188443,-9.959603363749956
2003-02-09,-9.023553692291287,-8.724336490744527,-7.34344781188493,-10.183558005686258,-10.432066957114621
2003-02-10,-8.94417850865467,-8.982469275584291,-7.43223472505928,-10.004279002784617,-10.023829151125941
2003-02-11,-9.390325533800935,-9.386337948726856,-7.8400555074815985,-9.682671074065663,-10.350091124454421
2003-02-12,-9.503222601987593,-9.151463640951714,-7.74570629078834,-9.439711075460808,-10.056209186403132
2003-02-13,-9.014292661078217,-8.911838242750413,-7.818356281686224,-9.608508733749186,-9.89335935430626
2003-02-14,-8.594046340290845,-8.677785154661885,-7.00046150576581,-9.925103097749448,-10.055375954897496
2003-02-16,-8.862974174700646,-9.079211668440474,-7.539550488924777,-10.020582664632942,-10.248814794055141
2003-02-17,-9.231954093247682,-9.760340014892304,-8.792868531662823,-10.126150247915087,-10.261889262491833
2003-02-18,-9.823011509969412,-9.326616941899214,-8.1438670450302,-9.42340843494673,-10.706367953708677
2003-02-19,-9.792265020762404,-9.158184758481097,-8.100059587733424,-9.707883600760203,-10.240142454644065
2003-02-20,-9.667044889621081,-8.984442619769704,-7.766749893517239,-9.718985006000302,-10.297848285909467
2003-02-21,-8.991533190197613,-9.47221698020381,-7.703973495042884,-9.670872583896855,-10.341432859769398
2003-02-23,-9.258419992699034,-9.411798379568985,-7.96177677247272,-9.797177974663452,-10.387003959355038
2003-02-24,-9.623548588542741,-9.354823131307658,-8.310036110041471,-9.941774498371759,-9.906932079870849
2003-02-25,-8.772025792583387,-8.785568886097648,-7.327300715519027,-8.994103161241762,-10.745675524720504
2003-02-26,-9.281264195439746,-8.737786887167,-7.460388014140184,-9.435589557618215,-10.17647681073002
2003-02-27,-8.946928901909926,-8.530166250165195,-7.303632546612792,-9.176822450999381,-10.349578773863042
2003-02-28,-9.29208855481382,-9.064937838945143,-7.782006136941424,-9.563617088982612,-10.349040976978472
2003-03-02,-9.396391005981645,-9.136517395737474,-7.936729972857538,-9.568282157076574,-10.348503469163935
2003-03-03,-9.512853033382353,-9.213618342754854,-8.11985450047016,-9.57296909007195,-10.278939515650496
2003-03-04,-9.937035971392612,-9.405036807905173,-8.274199150540284,-9.491766437490805,-9.929419969066382
2003-03-05,-9.013879663819003,-9.3000331317628,-7.998841491724089,-9.595364235941439,-10.204982164491712
2003-03-06,-9.072278921917146,-9.212151887444001,-7.949289898571452,-10.008393382550251,-10.14189537306564
2003-03-07,-8.440148402648152,-8.760171133525132,-7.64934395300531,-9.231121918117147,-10.407833314900952
2003-03-09,-8.882612872133363,-8.920940841989651,-7.802161535480405,-9.11238500882926,-10.771179162402529
2003-03-10,-9.695757246525037,-9.112603265104132,-7.98261973655876,-9.00626204883507,-10.294752901191782
2003-03-11,-9.088989681723826,-8.584422125196808,-7.33191370988988,-8.732289795814737,-10.085401097036021
2003-03-12,-8.940066779572339,-7.86981057068232,-7.099013980165791,-9.037208196008002,-9.316119722069574
2003-03-13,-9.310319102025387,-8.185079675778582,-7.366606447701016,-9.29355965052196,-9.839579650488234
2003-03-14,-8.422778660546609,-8.0731632927362,-7.104249730142908,-9.410484407196412,-9.37942239871358
2003-03-16,-8.289500311941092,-7.868008939195119,-6.795107823975259,-9.617508357911646,-9.06547654580101
2003-03-17,-8.171914132577571,-7.697862518166394,-6.5593060017980775,-9.878888746967936,-9.49944902442283
2003-03-18,-8.757175306666872,-7.642897165997762,-6.580345266200287,-9.068831832824372,-9.895911785656532
2003-03-19,-9.074668930800312,-8.194591783974625,-6.807455323725623,-8.746124756887994,-9.269425009163623
2003-03-20,-8.739432455671261,-8.649414269673134,-7.094777967656565,-8.59882358453626,-10.055004596740188
2003-03-21,-9.081777330159555,-8.56889042979186,-7.398696545428212,-8.90590518541428,-10.136651798260575
2003-03-23,-9.258331092422171,-8.698028658745539,-7.500820098312912,-9.351336242077046,-10.225562720295507
2003-03-24,-9.472884852742956,-8.846351648800816,-7.614571609673569,-10.174963476538283,-10.241691870276547
2003-03-25,-8.979809490458642,-8.096544670115012,-7.108824220766974,-9.13681401847759,-10.366656120142878
2003-03-26,-9.163678226928472,-8.771355087267322,-7.256411197760718,-9.74613559553746,-10.611560960752765
2003-03-27,-9.264273823100806,-9.040521654503202,-7.528463139975431,-10.488230306481688,-10.436021179659116
2003-03-28,-9.452787797833482,-9.465141334665946,-7.549204839521848,-9.904850312457773,-10.334910985868268
2003-03-30,-9.398489002826166,-8.946955652594573,-7.683761915200909,-9.303559630655048,-10.243091829479722
2003-03-31,-9.34698733791594,-8.607345612857582,-7.839281810973029,-8.930689171231835,-10.210243988153756
2003-04-01,-9.119856119162344,-8.878828234379936,-7.5993873834173655,-8.934890988036443,-9.909890020738358
2003-04-02,-9.961640708525922,-9.172705949306069,-7.984445852217558,-8.77861471905322,-9.644108002019061
2003-04-03,-9.395389149704329,-8.831684583911313,-7.4023018749912515,-9.088643266441647,-9.99953938301934
2003-04-04,-9.419685166545152,-8.759902132598802,-7.205034148714013,-8.89330706961164,-10.061372883529069
2003-04-06,-9.216403065652393,-8.945652001494247,-7.579590417377958,-8.947038915464484,-10.127283236169903
2003-04-07,-9.047545071466795,-9.173960159688074,-8.18536049751694,-9.003822631011298,-9.897461884015696
2003-04-08,-9.27829272102941,-8.930951819734881,-7.710620100580924,-9.064025885000317,-9.9434827498828
2003-04-09,-8.738740002701705,-8.663299950527161,-7.260568061368597,-9.494361052858212,-10.118318305637297
2003-04-10,-9.740430952854275,-8.966846388180416,-9.261155633210317,-9.346274672653836,-10.330336893394287
2003-04-11,-9.148357185327244,-9.404815829376323,-7.997164154781177,-9.217315761442968,-10.364573510490171
2003-04-13,-9.310515584298255,-9.625235625544917,-8.023522797919547,-9.007143308806429,-10.400023953593733
2003-04-14,-9.504156780504518,-9.908394527821462,-8.050595071901803,-8.833563576186442,-10.370856901826048
2003-04-15,-9.785504251076501,-9.685780443673414,-8.230503089756715,-9.10635454824838,-10.328348169023325
2003-04-16,-9.389532583943964,-9.08056763957747,-8.266600930576033,-9.594918616495121,-10.156013515043472
2003-04-17,-9.9778447113278,-8.894473638129899,-8.246477730153684,-10.012686376784691,-10.141824865610072
2003-04-18,-9.75687188261753,-9.018329101080178,-8.163052122831846,-10.47172785587768,-10.1278347207216
2003-04-20,-9.576000096451954,-9.159722477798088,-8.086053603118714,-10.093544639603556,-10.114037602619288
2003-04-21,-9.422886255423364,-9.32445288697323,-8.014562331145815,-9.819787799811458,-10.100428257201147
2003-04-22,-9.262119639846562,-9.52177666606135,-7.94784281827983,-9.110608886053539,-10.25004548653464
2003-04-23,-9.748461986286202,-9.883651028122305,-8.119062977184223,-9.023354981205586,-10.304657403901096
2003-04-24,-10.080323951538325,-9.430029246374437,-8.092833538357617,-9.138643362614156,-10.219927839028632
